bit_change,one_ratio,prefix_number,zero_ratio,is_prefix,max_len,total_len,word_number,classe
1,0.8333333333333334,5,0.16666666666666666,1,4,6,2,1
4,0.5185185185185185,18,0.48148148148148145,1,7,27,5,1
2,0.5,9,0.5,1,7,10,3,1
3,0.5,11,0.5,0,7,14,4,0
1,0.7,10,0.3,1,6,10,2,1
2,0.875,4,0.125,0,3,8,3,0
4,0.3181818181818182,16,0.6818181818181818,1,7,22,5,1
3,0.25,8,0.75,0,5,12,5,0
3,0.5833333333333334,10,0.4166666666666667,0,6,12,4,0
3,0.4666666666666667,11,0.5333333333333333,0,6,15,4,0
4,0.5,14,0.5,0,5,18,5,0
2,0.5,12,0.5,1,6,14,3,1
1,0.5454545454545454,11,0.45454545454545453,1,6,11,2,1
2,0.42857142857142855,12,0.5714285714285714,0,7,14,3,1
2,0.6,9,0.4,1,4,10,3,1
3,0.4117647058823529,14,0.5882352941176471,1,7,17,4,1
2,0.5,12,0.5,1,7,14,3,1
3,0.5,17,0.5,0,6,20,4,1
3,0.7333333333333333,12,0.26666666666666666,1,6,15,4,1
0,0.5,4,0.5,1,4,4,1,1
4,0.5789473684210527,14,0.42105263157894735,1,4,19,5,1
1,0.375,7,0.625,0,7,8,2,1
2,0.6666666666666666,11,0.3333333333333333,1,5,12,3,1
1,0.42857142857142855,6,0.5714285714285714,0,6,7,2,1
1,0.3,9,0.7,1,5,10,2,1
4,0.42857142857142855,10,0.5714285714285714,0,5,14,5,0
4,0.18181818181818182,12,0.8181818181818182,0,7,22,5,0
3,0.46153846153846156,10,0.5384615384615384,0,5,13,4,0
4,0.5652173913043478,18,0.43478260869565216,1,7,23,5,1
4,0.38095238095238093,14,0.6190476190476191,0,6,21,5,0
2,0.6,14,0.4,0,7,15,3,1
0,0.5,4,0.5,1,4,4,1,1
4,0.46153846153846156,22,0.5384615384615384,0,7,26,5,1
2,0.4,4,0.6,0,3,5,3,0
3,0.5,16,0.5,1,6,18,4,1
2,0.4666666666666667,9,0.5333333333333333,0,5,15,5,1
4,0.23529411764705882,11,0.7647058823529411,0,7,17,5,0
1,0.36363636363636365,11,0.6363636363636364,1,6,11,2,1
3,0.7333333333333333,11,0.26666666666666666,0,7,15,4,1
2,0.5,11,0.5,1,4,12,3,1
2,0.7647058823529411,12,0.23529411764705882,0,7,17,3,1
1,0.3,9,0.7,1,7,10,2,1
2,0.4,13,0.6,0,7,15,3,1
1,0.25,7,0.75,1,5,8,2,1
1,0.5,10,0.5,1,5,10,2,1
4,0.45454545454545453,19,0.5454545454545454,0,7,22,5,1
2,0.8571428571428571,9,0.14285714285714285,0,6,14,3,0
4,0.5294117647058824,11,0.47058823529411764,0,6,17,5,1
0,0.42857142857142855,7,0.5714285714285714,1,7,7,1,1
4,0.4,12,0.6,0,5,15,5,0
4,0.2222222222222222,11,0.7777777777777778,0,5,18,5,0
1,0.5,9,0.5,1,5,10,2,1
4,0.5517241379310345,24,0.4482758620689655,1,7,29,5,1
3,0.65,15,0.35,0,7,20,4,1
4,0.47058823529411764,14,0.5294117647058824,0,6,17,5,0
3,0.7058823529411765,14,0.29411764705882354,0,7,17,5,1
3,0.375,13,0.625,1,6,16,4,1
1,0.09090909090909091,7,0.9090909090909091,1,6,11,2,1
3,0.5294117647058824,15,0.47058823529411764,0,6,17,4,1
2,0.5384615384615384,12,0.46153846153846156,1,5,13,3,1
0,0.5,6,0.5,1,6,6,1,1
2,0.7142857142857143,6,0.2857142857142857,1,4,7,3,1
0,0.6,5,0.4,1,5,5,1,1
0,0.5,4,0.5,1,4,4,1,1
3,0.7692307692307693,9,0.23076923076923078,0,5,13,4,0
2,0.6842105263157895,16,0.3157894736842105,1,7,19,3,1
2,0.5555555555555556,8,0.4444444444444444,1,5,9,3,1
3,0.5909090909090909,19,0.4090909090909091,1,6,22,4,1
0,0.14285714285714285,7,0.8571428571428571,1,7,7,1,1
1,0.375,6,0.625,1,5,8,2,1
0,0.3333333333333333,6,0.6666666666666666,1,6,6,1,1
2,0.5714285714285714,4,0.42857142857142855,0,2,7,4,0
1,0.5,4,0.5,1,3,4,2,1
2,0.46153846153846156,12,0.5384615384615384,0,6,13,3,1
4,0.4117647058823529,14,0.5882352941176471,0,7,17,5,0
3,0.5384615384615384,11,0.46153846153846156,0,6,13,4,0
3,0.5,13,0.5,0,7,16,4,0
2,0.6666666666666666,7,0.3333333333333333,0,4,9,3,1
1,0.25,4,0.75,1,3,4,2,1
4,0.6,17,0.4,0,7,25,5,1
1,0.6,7,0.4,0,7,10,2,1
1,0.3076923076923077,11,0.6923076923076923,1,7,13,2,1
4,0.5,10,0.5,0,5,16,5,1
3,0.6875,12,0.3125,0,6,16,4,1
2,0.375,7,0.625,1,4,8,3,1
2,0.6,13,0.4,1,6,15,3,1
3,0.5789473684210527,16,0.42105263157894735,1,5,19,4,1
3,0.42857142857142855,19,0.5714285714285714,1,7,21,4,1
3,0.7272727272727273,8,0.2727272727272727,0,5,11,4,0
4,0.3333333333333333,7,0.6666666666666666,0,6,15,5,0
4,0.55,16,0.45,0,7,20,5,0
3,0.3,7,0.7,0,4,10,4,0
1,0.42857142857142855,5,0.5714285714285714,0,3,7,3,1
2,0.5333333333333333,13,0.4666666666666667,0,7,15,3,1
0,0.8,5,0.2,1,5,5,1,1
4,0.37037037037037035,15,0.6296296296296297,0,7,27,5,1
0,0.5,6,0.5,1,6,6,1,1
0,0.14285714285714285,7,0.8571428571428571,1,7,7,1,1
4,0.7619047619047619,17,0.23809523809523808,0,7,21,5,0
4,0.55,15,0.45,0,6,20,5,1
2,0.7692307692307693,11,0.23076923076923078,0,6,13,3,1
4,0.34615384615384615,21,0.6538461538461539,0,7,26,5,1
1,0.8333333333333334,5,0.16666666666666666,1,3,6,2,1
3,0.5333333333333333,12,0.4666666666666667,0,7,15,4,1
2,0.4166666666666667,11,0.5833333333333334,1,6,12,3,1
4,0.23529411764705882,11,0.7647058823529411,0,5,17,5,0
2,0.5,11,0.5,1,6,14,3,1
1,0.3333333333333333,2,0.6666666666666666,0,2,3,2,1
4,0.5454545454545454,15,0.45454545454545453,0,7,22,5,1
0,0.3333333333333333,6,0.6666666666666666,1,6,6,1,1
4,0.42857142857142855,16,0.5714285714285714,0,6,21,5,1
4,0.6666666666666666,13,0.3333333333333333,0,7,24,5,0
4,0.5,15,0.5,0,7,20,5,1
0,0.25,4,0.75,1,4,4,1,1
4,0.46153846153846156,9,0.5384615384615384,0,5,13,5,0
0,0.42857142857142855,7,0.5714285714285714,1,7,7,1,1
3,0.42857142857142855,11,0.5714285714285714,0,5,14,4,1
3,0.45454545454545453,8,0.5454545454545454,0,5,11,4,0
4,0.3333333333333333,20,0.6666666666666666,0,7,24,5,1
2,0.3888888888888889,14,0.6111111111111112,1,7,18,3,1
3,0.6153846153846154,10,0.38461538461538464,0,6,13,4,0
2,0.5333333333333333,13,0.4666666666666667,1,7,15,3,1
1,0.5,8,0.5,1,5,8,2,1
4,0.4782608695652174,14,0.5217391304347826,0,7,23,5,1
3,0.38461538461538464,9,0.6153846153846154,0,6,13,4,0
2,0.4117647058823529,16,0.5882352941176471,1,7,17,3,1
0,0.6666666666666666,6,0.3333333333333333,1,6,6,1,1
4,0.48,19,0.52,0,7,25,5,1
4,0.38461538461538464,8,0.6153846153846154,0,4,13,5,1
3,0.5789473684210527,16,0.42105263157894735,0,7,19,4,1
2,0.5833333333333334,11,0.4166666666666667,1,6,12,3,1
2,0.38461538461538464,10,0.6153846153846154,0,6,13,3,1
1,0.25,8,0.75,1,7,8,2,1
3,0.5882352941176471,12,0.4117647058823529,0,6,17,4,1
0,0.6666666666666666,6,0.3333333333333333,1,6,6,1,1
1,0.3333333333333333,6,0.6666666666666666,1,3,6,2,1
1,0.4166666666666667,11,0.5833333333333334,1,7,12,2,1
4,0.55,16,0.45,1,7,20,5,1
1,0.42857142857142855,7,0.5714285714285714,1,6,7,2,1
4,0.42857142857142855,16,0.5714285714285714,0,7,21,5,0
3,0.6111111111111112,15,0.3888888888888889,1,7,18,4,1
0,0.4,5,0.6,1,5,5,1,1
2,0.6666666666666666,8,0.3333333333333333,1,5,9,3,1
4,0.35,16,0.65,0,6,20,5,1
4,0.7058823529411765,12,0.29411764705882354,0,6,17,5,0
2,0.5,9,0.5,1,4,10,3,1
3,0.42857142857142855,9,0.5714285714285714,0,5,14,5,0
0,0.2857142857142857,7,0.7142857142857143,1,7,7,1,1
3,0.47058823529411764,15,0.5294117647058824,0,7,17,4,0
1,0.8,5,0.2,1,4,5,2,1
4,0.6190476190476191,16,0.38095238095238093,0,7,21,5,1
2,0.17647058823529413,12,0.8235294117647058,1,7,17,3,1
0,0.2857142857142857,7,0.7142857142857143,1,7,7,1,1
2,0.4166666666666667,8,0.5833333333333334,0,5,12,4,1
2,0.6470588235294118,16,0.35294117647058826,1,7,17,3,1
2,0.25,10,0.75,0,6,12,3,1
4,0.5833333333333334,15,0.4166666666666667,0,7,24,5,0
1,0.375,7,0.625,0,7,8,2,1
3,0.35714285714285715,8,0.6428571428571429,0,7,14,4,1
0,0.5714285714285714,7,0.42857142857142855,1,7,7,1,1
1,0.5,10,0.5,1,7,10,2,1
4,0.5,16,0.5,0,7,28,5,1
1,0.4444444444444444,9,0.5555555555555556,1,7,9,2,1
0,0.5714285714285714,7,0.42857142857142855,1,7,7,1,1
1,0.25,4,0.75,1,3,4,2,1
1,0.42857142857142855,7,0.5714285714285714,1,4,7,2,1
3,0.6666666666666666,13,0.3333333333333333,0,6,18,4,1
3,0.5909090909090909,20,0.4090909090909091,1,7,22,4,1
4,0.5416666666666666,18,0.4583333333333333,1,7,24,5,1
1,0.4,4,0.6,0,4,5,2,1
3,0.5,10,0.5,0,5,12,4,0
4,0.42857142857142855,7,0.5714285714285714,0,4,14,5,0
3,0.5,11,0.5,0,5,14,4,1
2,0.3333333333333333,7,0.6666666666666666,0,5,12,4,1
1,0.14285714285714285,5,0.8571428571428571,1,4,7,2,1
1,0.2857142857142857,6,0.7142857142857143,0,5,7,3,1
3,0.6666666666666666,10,0.3333333333333333,0,7,12,4,0
2,0.2857142857142857,5,0.7142857142857143,0,4,7,3,0
3,0.631578947368421,16,0.3684210526315789,0,7,19,4,1
1,0.46153846153846156,12,0.5384615384615384,1,7,13,2,1
4,0.35294117647058826,12,0.6470588235294118,0,7,17,5,1
0,0.8333333333333334,6,0.16666666666666666,0,6,12,2,1
3,0.3888888888888889,16,0.6111111111111112,1,6,18,4,1
4,0.5217391304347826,17,0.4782608695652174,1,7,23,5,1
4,0.4444444444444444,21,0.5555555555555556,0,7,27,5,1
1,0.45454545454545453,11,0.5454545454545454,1,6,11,2,1
2,0.6363636363636364,9,0.36363636363636365,0,5,11,3,1
2,1.0,5,0.0,0,5,11,3,0
2,0.5,11,0.5,1,7,12,3,1
2,0.5714285714285714,6,0.42857142857142855,0,4,7,3,0
1,0.16666666666666666,6,0.8333333333333334,1,5,6,2,1
4,0.52,18,0.48,0,7,25,5,1
1,0.4,9,0.6,1,6,10,2,1
4,0.5,11,0.5,0,5,16,5,0
3,0.3076923076923077,10,0.6923076923076923,0,6,13,4,0
2,0.5263157894736842,16,0.47368421052631576,1,7,19,3,1
4,0.5172413793103449,23,0.4827586206896552,0,7,29,5,1
3,0.3076923076923077,8,0.6923076923076923,0,5,13,5,0
1,0.5,7,0.5,1,5,8,2,1
2,0.6153846153846154,12,0.38461538461538464,1,6,13,3,1
3,0.42857142857142855,11,0.5714285714285714,0,6,14,4,1
2,0.2727272727272727,8,0.7272727272727273,0,4,11,3,0
1,0.25,7,0.75,0,7,8,2,1
4,0.4375,9,0.5625,0,7,16,5,0
2,0.5833333333333334,11,0.4166666666666667,0,6,12,3,1
4,0.5789473684210527,15,0.42105263157894735,0,6,19,5,0
4,0.625,11,0.375,0,6,16,5,0
2,0.6666666666666666,14,0.3333333333333333,1,7,15,3,1
1,0.25,5,0.75,0,5,8,2,1
2,0.4166666666666667,11,0.5833333333333334,0,6,12,3,1
2,0.6,14,0.4,1,7,15,3,1
3,0.5384615384615384,10,0.46153846153846156,0,4,13,4,1
3,0.6086956521739131,14,0.391304347826087,1,7,23,4,1
3,0.4,5,0.6,0,4,10,4,1
0,0.0,4,1.0,1,4,4,1,1
3,0.6,12,0.4,0,5,15,4,1
2,0.75,11,0.25,0,7,12,3,0
1,0.8181818181818182,8,0.18181818181818182,1,7,11,2,1
4,0.7692307692307693,9,0.23076923076923078,0,5,13,5,0
3,0.7058823529411765,13,0.29411764705882354,0,7,17,4,1
1,0.5,8,0.5,1,6,8,2,1
0,0.7142857142857143,7,0.2857142857142857,1,7,7,1,1
2,0.38461538461538464,12,0.6153846153846154,1,6,13,3,1
4,0.6,17,0.4,0,7,25,5,1
2,0.7142857142857143,12,0.2857142857142857,0,7,14,3,0
3,0.6470588235294118,12,0.35294117647058826,0,7,17,4,0
2,0.2727272727272727,9,0.7272727272727273,0,6,11,4,1
2,0.4444444444444444,7,0.5555555555555556,0,5,9,3,1
1,0.25,3,0.75,1,2,4,2,1
3,0.5882352941176471,12,0.4117647058823529,0,7,17,4,1
4,0.5652173913043478,19,0.43478260869565216,0,7,23,5,1
4,0.38461538461538464,9,0.6153846153846154,0,5,13,5,0
2,0.45454545454545453,8,0.5454545454545454,0,7,11,3,0
2,0.375,7,0.625,0,5,8,3,1
0,0.8333333333333334,6,0.16666666666666666,1,6,6,1,1
2,0.2857142857142857,10,0.7142857142857143,1,7,14,3,1
3,0.6666666666666666,11,0.3333333333333333,0,5,15,4,0
4,0.7,13,0.3,0,6,20,5,0
3,0.4166666666666667,10,0.5833333333333334,0,5,12,4,0
1,0.625,8,0.375,1,7,8,2,1
1,0.4166666666666667,12,0.5833333333333334,1,7,12,2,1
3,0.2,10,0.8,0,5,15,4,0
4,0.7333333333333333,11,0.26666666666666666,0,5,15,5,0
2,0.6153846153846154,12,0.38461538461538464,1,6,13,3,1
1,0.4,5,0.6,1,4,5,2,1
3,0.7058823529411765,14,0.29411764705882354,1,6,17,4,1
1,0.875,6,0.125,0,6,8,2,1
2,0.5,12,0.5,0,6,14,3,1
3,0.5833333333333334,10,0.4166666666666667,1,5,12,4,1
0,0.5,6,0.5,1,6,6,1,1
0,0.25,4,0.75,1,4,4,1,1
1,0.42857142857142855,14,0.5714285714285714,1,7,14,2,1
1,0.5,12,0.5,1,7,12,2,1
4,0.5833333333333334,9,0.4166666666666667,0,5,12,5,0
3,0.5,13,0.5,0,7,18,4,1
3,0.55,14,0.45,0,6,20,4,1
4,0.5769230769230769,18,0.4230769230769231,0,7,26,5,1
2,0.5,6,0.5,0,5,10,3,1
1,0.5384615384615384,13,0.46153846153846156,1,7,13,2,1
4,0.3157894736842105,14,0.6842105263157895,0,6,19,5,1
1,0.75,8,0.25,1,4,8,2,1
1,0.2,3,0.8,0,3,5,2,1
1,0.25,6,0.75,0,6,8,2,1
3,0.8235294117647058,11,0.17647058823529413,0,7,17,4,0
4,0.5217391304347826,18,0.4782608695652174,0,7,23,5,1
3,0.38461538461538464,10,0.6153846153846154,0,7,13,5,0
3,0.5714285714285714,16,0.42857142857142855,0,7,21,4,1
3,0.5294117647058824,15,0.47058823529411764,0,6,17,4,1
4,0.625,13,0.375,0,6,16,5,0
1,0.5,8,0.5,1,6,8,2,1
1,0.6,9,0.4,1,7,10,2,1
2,0.5,15,0.5,1,7,16,3,1
0,1.0,5,0.0,1,5,5,1,1
2,0.2857142857142857,11,0.7142857142857143,1,7,14,3,1
4,0.56,20,0.44,1,6,25,5,1
3,0.6111111111111112,12,0.3888888888888889,0,7,18,5,1
0,0.5714285714285714,7,0.42857142857142855,1,7,7,1,1
4,0.4,12,0.6,0,6,20,5,0
4,0.5714285714285714,23,0.42857142857142855,0,7,28,5,1
4,0.4444444444444444,13,0.5555555555555556,0,6,18,5,1
3,0.7142857142857143,12,0.2857142857142857,0,7,21,4,0
1,0.4,5,0.6,1,4,5,2,1
2,0.5,3,0.5,0,2,4,3,0
3,0.47619047619047616,15,0.5238095238095238,0,7,21,4,1
2,0.5,9,0.5,1,5,10,3,1
1,0.4,4,0.6,0,4,5,2,1
2,0.3333333333333333,7,0.6666666666666666,0,4,9,3,0
3,0.5333333333333333,12,0.4666666666666667,0,7,15,4,1
1,0.375,8,0.625,1,6,8,2,1
2,0.3,9,0.7,1,6,10,3,1
4,0.5333333333333333,12,0.4666666666666667,0,6,15,5,0
1,0.625,8,0.375,1,5,8,2,1
0,0.2,5,0.8,1,5,5,1,1
3,0.47368421052631576,16,0.5263157894736842,0,7,19,4,1
3,0.8,11,0.2,0,6,15,4,0
3,0.36363636363636365,13,0.6363636363636364,1,7,22,4,1
0,0.7142857142857143,7,0.2857142857142857,1,7,7,1,1
3,0.4,7,0.6,0,4,10,4,1
2,0.35294117647058826,16,0.6470588235294118,1,7,17,3,1
2,0.6923076923076923,10,0.3076923076923077,0,7,13,3,1
3,0.5,5,0.5,0,3,8,4,0
2,0.625,6,0.375,0,5,8,3,1
0,0.5714285714285714,7,0.42857142857142855,1,7,7,1,1
1,0.36363636363636365,9,0.6363636363636364,1,7,11,2,1
4,0.46153846153846156,8,0.5384615384615384,0,5,13,5,0
1,0.4,4,0.6,0,4,5,2,1
4,0.55,17,0.45,0,7,20,5,0
4,0.5555555555555556,13,0.4444444444444444,0,5,18,5,0
4,0.5714285714285714,17,0.42857142857142855,1,6,21,5,1
3,0.4666666666666667,13,0.5333333333333333,0,7,15,4,1
3,0.47619047619047616,18,0.5238095238095238,1,7,21,4,1
4,0.35294117647058826,12,0.6470588235294118,0,7,17,5,0
2,0.6,9,0.4,1,5,10,3,1
3,0.6,17,0.4,0,7,20,4,1
2,0.6875,15,0.3125,1,7,16,3,1
2,0.5,6,0.5,0,5,10,3,1
2,0.3684210526315789,14,0.631578947368421,0,7,19,4,1
0,0.0,7,1.0,1,7,7,1,1
1,0.5714285714285714,7,0.42857142857142855,1,4,7,2,1
1,0.8333333333333334,12,0.16666666666666666,1,6,12,2,1
3,0.6428571428571429,12,0.35714285714285715,0,6,14,4,0
4,0.7391304347826086,19,0.2608695652173913,0,7,23,5,0
0,0.8333333333333334,6,0.16666666666666666,1,6,6,1,1
1,0.3333333333333333,7,0.6666666666666666,1,6,9,2,1
3,0.5,9,0.5,0,7,14,4,1
3,0.5555555555555556,16,0.4444444444444444,0,7,18,4,1
3,0.47368421052631576,12,0.5263157894736842,0,7,19,4,1
2,0.6842105263157895,17,0.3157894736842105,1,7,19,3,1
2,0.6363636363636364,10,0.36363636363636365,1,5,11,3,1
0,0.7142857142857143,7,0.2857142857142857,1,7,7,1,1
4,0.5789473684210527,14,0.42105263157894735,0,7,19,5,0
3,0.5,12,0.5,1,6,20,4,1
4,0.4666666666666667,10,0.5333333333333333,0,6,15,5,0
1,0.4166666666666667,7,0.5833333333333334,0,6,12,3,1
1,0.3,10,0.7,1,6,10,2,1
2,0.5,8,0.5,0,4,10,3,1
1,0.5,8,0.5,1,6,8,2,1
3,0.3125,12,0.6875,0,6,16,4,0
3,0.45454545454545453,15,0.5454545454545454,0,7,22,5,1
0,0.16666666666666666,6,0.8333333333333334,1,6,6,1,1
4,0.4,10,0.6,0,5,15,5,0
2,0.5,11,0.5,1,7,12,3,1
2,0.3,9,0.7,0,7,10,3,0
4,0.6,15,0.4,0,7,20,5,0
1,0.5454545454545454,11,0.45454545454545453,1,6,11,2,1
3,0.6470588235294118,13,0.35294117647058826,0,6,17,4,1
4,0.5416666666666666,19,0.4583333333333333,1,7,24,5,1
1,0.4,10,0.6,1,6,10,2,1
2,0.5384615384615384,12,0.46153846153846156,0,7,13,3,1
1,0.5555555555555556,5,0.4444444444444444,0,5,9,2,1
1,1.0,3,0.0,0,3,4,2,0
2,0.4166666666666667,9,0.5833333333333334,0,6,12,3,1
3,0.5714285714285714,11,0.42857142857142855,0,6,14,4,0
3,0.5882352941176471,11,0.4117647058823529,1,6,17,4,1
4,0.56,21,0.44,0,7,25,5,1
4,0.7368421052631579,12,0.2631578947368421,0,5,19,5,0
1,0.5555555555555556,9,0.4444444444444444,1,5,9,2,1
2,0.375,7,0.625,0,5,8,3,0
2,0.625,12,0.375,0,6,16,4,0
0,0.16666666666666666,6,0.8333333333333334,1,6,6,1,1
4,0.4166666666666667,20,0.5833333333333334,0,7,24,5,1
2,0.6,19,0.4,1,7,20,3,1
4,0.39285714285714285,23,0.6071428571428571,1,7,28,5,1
2,0.5,8,0.5,0,4,10,3,1
4,0.42105263157894735,13,0.5789473684210527,0,5,19,5,0
2,0.631578947368421,18,0.3684210526315789,1,7,19,3,1
4,0.5384615384615384,9,0.46153846153846156,0,5,13,5,0
3,0.6,9,0.4,0,5,15,4,0
2,0.625,15,0.375,1,7,16,3,1
4,0.5925925925925926,21,0.4074074074074074,1,7,27,5,1
4,0.5,16,0.5,1,6,20,5,1
1,0.5714285714285714,5,0.42857142857142855,0,5,7,2,1
3,0.6666666666666666,14,0.3333333333333333,0,7,21,4,1
2,0.38461538461538464,12,0.6153846153846154,1,6,13,3,1
4,0.5714285714285714,10,0.42857142857142855,0,4,14,5,0
4,0.47368421052631576,12,0.5263157894736842,0,6,19,5,0
2,0.5,5,0.5,0,3,6,3,1
4,0.3157894736842105,14,0.6842105263157895,0,5,19,5,0
3,0.5714285714285714,12,0.42857142857142855,0,6,14,4,0
1,0.5,6,0.5,1,5,8,2,1
4,0.5714285714285714,8,0.42857142857142855,0,5,14,5,0
4,0.4444444444444444,13,0.5555555555555556,0,7,18,5,1
4,0.6111111111111112,14,0.3888888888888889,0,7,18,5,0
4,0.7142857142857143,13,0.2857142857142857,0,6,21,5,0
1,0.6666666666666666,6,0.3333333333333333,1,4,6,2,1
0,0.8,5,0.2,1,5,5,1,1
1,0.5,4,0.5,1,3,4,2,1
2,0.625,7,0.375,1,5,8,3,1
2,0.2857142857142857,5,0.7142857142857143,0,4,7,3,0
4,0.5652173913043478,19,0.43478260869565216,0,7,23,5,0
4,0.5,17,0.5,0,7,20,5,0
2,0.6470588235294118,14,0.35294117647058826,1,7,17,3,1
1,0.6666666666666666,4,0.3333333333333333,0,4,6,2,1
4,0.5714285714285714,10,0.42857142857142855,0,5,14,5,0
2,0.4444444444444444,8,0.5555555555555556,0,7,9,3,0
3,0.55,18,0.45,1,7,20,4,1
1,0.5714285714285714,7,0.42857142857142855,1,5,7,2,1
0,1.0,6,0.0,1,6,6,1,1
4,0.5,13,0.5,0,7,18,5,0
4,0.5652173913043478,17,0.43478260869565216,0,7,23,5,1
1,0.8333333333333334,6,0.16666666666666666,1,4,6,2,1
3,0.43478260869565216,19,0.5652173913043478,0,7,23,4,1
4,0.6,11,0.4,0,7,15,5,0
4,0.5882352941176471,10,0.4117647058823529,0,4,17,5,1
3,0.5789473684210527,14,0.42105263157894735,1,7,19,4,1
4,0.2857142857142857,16,0.7142857142857143,0,7,21,5,0
3,0.5454545454545454,8,0.45454545454545453,0,4,11,4,0
1,0.36363636363636365,10,0.6363636363636364,1,7,11,2,1
2,0.26666666666666666,13,0.7333333333333333,1,6,15,3,1
3,0.5454545454545454,7,0.45454545454545453,0,6,11,5,0
4,0.42105263157894735,14,0.5789473684210527,0,7,19,5,0
4,0.5357142857142857,21,0.4642857142857143,0,7,28,5,1
1,0.5,6,0.5,0,6,8,2,1
4,0.6666666666666666,10,0.3333333333333333,0,7,15,5,0
2,0.75,7,0.25,0,4,8,3,0
3,0.5333333333333333,13,0.4666666666666667,1,5,15,4,1
1,1.0,6,0.0,0,6,9,2,0
1,0.2,5,0.8,0,4,10,3,1
4,0.5714285714285714,16,0.42857142857142855,0,7,21,5,1
2,0.5555555555555556,7,0.4444444444444444,0,4,9,3,0
1,0.5555555555555556,9,0.4444444444444444,1,5,9,2,1
4,0.631578947368421,15,0.3684210526315789,0,7,19,5,0
1,0.2727272727272727,8,0.7272727272727273,1,6,11,2,1
1,0.375,8,0.625,1,5,8,2,1
1,0.6666666666666666,5,0.3333333333333333,0,5,6,2,1
4,0.6,10,0.4,0,5,15,5,0
1,0.2222222222222222,6,0.7777777777777778,1,5,9,2,1
4,0.47368421052631576,15,0.5263157894736842,0,6,19,5,1
4,0.47619047619047616,16,0.5238095238095238,0,5,21,5,1
3,0.2777777777777778,11,0.7222222222222222,0,5,18,4,1
4,0.6875,10,0.3125,0,6,16,5,0
1,0.625,8,0.375,1,5,8,2,1
2,0.2,6,0.8,0,6,10,3,1
3,0.4090909090909091,19,0.5909090909090909,1,6,22,4,1
4,0.3157894736842105,10,0.6842105263157895,0,6,19,5,0
2,0.2857142857142857,6,0.7142857142857143,0,4,7,3,0
1,0.5555555555555556,8,0.4444444444444444,1,7,9,2,1
1,0.4444444444444444,9,0.5555555555555556,1,5,9,2,1
3,0.5833333333333334,22,0.4166666666666667,1,7,24,4,1
1,0.6666666666666666,6,0.3333333333333333,1,3,6,2,1
4,0.6666666666666666,17,0.3333333333333333,1,7,27,5,1
3,0.5,15,0.5,1,7,20,4,1
4,0.55,16,0.45,0,6,20,5,0
2,0.45454545454545453,10,0.5454545454545454,0,7,11,3,1
3,0.26666666666666666,10,0.7333333333333333,0,6,15,5,0
3,0.6,9,0.4,0,5,15,4,1
2,0.46153846153846156,12,0.5384615384615384,1,7,13,3,1
4,0.5,19,0.5,0,7,24,5,0
1,0.7142857142857143,6,0.2857142857142857,1,5,7,2,1
2,0.6111111111111112,14,0.3888888888888889,1,7,18,3,1
1,0.6666666666666666,2,0.3333333333333333,0,2,3,2,1
2,0.8,4,0.2,0,3,5,3,0
1,0.75,8,0.25,1,4,8,2,1
3,0.6,12,0.4,0,7,15,4,1
4,0.42857142857142855,21,0.5714285714285714,0,7,28,5,1
3,0.47058823529411764,15,0.5294117647058824,0,7,17,4,1
1,0.6,9,0.4,1,7,10,2,1
2,0.35714285714285715,13,0.6428571428571429,1,5,14,3,1
1,0.42857142857142855,6,0.5714285714285714,1,4,7,2,1
4,0.4074074074074074,18,0.5925925925925926,1,7,27,5,1
1,0.8,4,0.2,1,3,5,2,1
1,0.375,8,0.625,1,6,8,2,1
3,0.4166666666666667,13,0.5833333333333334,0,7,24,4,1
0,0.5714285714285714,7,0.42857142857142855,1,7,7,1,1
0,0.0,1,1.0,0,1,2,2,1
3,0.5714285714285714,12,0.42857142857142855,0,6,14,4,0
1,0.45454545454545453,11,0.5454545454545454,1,7,11,2,1
3,0.1,6,0.9,0,4,10,4,0
2,0.7,8,0.3,0,4,10,3,1
1,1.0,2,0.0,0,2,3,2,0
1,0.4,10,0.6,1,6,10,2,1
3,0.4375,12,0.5625,0,6,16,4,0
2,0.25,4,0.75,0,4,8,4,0
4,0.625,12,0.375,0,6,16,5,0
1,0.5555555555555556,8,0.4444444444444444,0,7,9,3,1
3,0.6,12,0.4,0,6,20,4,1
4,0.4782608695652174,19,0.5217391304347826,0,7,23,5,1
3,0.45,17,0.55,1,7,20,4,1
3,0.46153846153846156,11,0.5384615384615384,0,6,13,4,1
3,0.6666666666666666,14,0.3333333333333333,0,7,24,4,1
3,0.5263157894736842,15,0.47368421052631576,1,7,19,4,1
3,0.3333333333333333,9,0.6666666666666666,0,4,12,4,0
3,0.3888888888888889,16,0.6111111111111112,1,6,18,4,1
1,0.45454545454545453,11,0.5454545454545454,1,7,11,2,1
1,0.625,7,0.375,1,5,8,2,1
0,0.6666666666666666,3,0.3333333333333333,0,3,6,2,1
1,0.7142857142857143,4,0.2857142857142857,0,4,7,2,1
4,0.35,16,0.65,0,6,20,5,1
1,0.3,6,0.7,1,5,10,2,1
3,0.4117647058823529,14,0.5882352941176471,0,7,17,4,0
1,0.4,10,0.6,1,7,10,2,1
3,0.5625,14,0.4375,0,6,16,4,0
2,0.5882352941176471,16,0.4117647058823529,1,7,17,3,1
3,0.5454545454545454,16,0.45454545454545453,0,6,22,4,1
